website,htmls,pdfs,images
https://www.restaurant-lebois.fr/,"/,/menus-carte/,/photos/,/avis/,/a-propos/,/informations-contact/,https://www.facebook.com/Restaurant-Le-Bois-1580747905561674,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.google.com/maps/dir/?api=1&destination=Le+Bois+29+rue+Bois+le+Vent++75016+PARIS+fr,tel:0140720341,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=347695,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=347695&host=www.restaurant-lebois.fr,https://bookings.zenchef.com/privacy_policy_short?rid=347695&host=www.restaurant-lebois.fr,https://bookings.zenchef.com/cookie_policy?rid=347695&host=www.restaurant-lebois.fr",,
https://leverbalon.fr/,"https://leverbalon.fr,/#post-739,/#post-771-title,https://leverbalon.fr/reserver,/#post-879-title,/#post-868-title,/#post-881-title,https://www.facebook.com/leverbalon,https://www.instagram.com/verbalon_paris13,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1334093-Reviews-Le_Verbalon-Paris_Ile_de_France.html?m=19905,/reserver,https://www.instagram.com/p/CgMIKeOo-a0/,#ui-tab-067a639c39a0f2,#ui-tab-167a639c39a0f5,#ui-tab-267a639c39a0f7,#ui-tab-067a639c39b3d4,#ui-tab-167a639c39b3d8,#ui-tab-267a639c39b3da,/la-galerie-photo,tel:+33142466314,mailto:leverbalon@gmail.com,https://www.instagram.com/verbalon_paris13/,#,/mentions-legales,https://leverbalon.fr/mentions-legales",,"https://leverbalon.fr/wp-content/uploads/2019/06/1_nat1997-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/2_nat0848r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/3_nat2384-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/4_nat1947r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/5_nat0907-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/6_nat1753r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/7_nat1432r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/8_nat2433-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/9_nat1082r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/10_nat1844-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/11_nat1127r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/12_nat2302-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/13_nat2026-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/14_nat1608r-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/15_nat2455-1200x800.jpg,https://leverbalon.fr/wp-content/uploads/2019/06/16_nat1923r-1200x800.jpg"
https://petits-parisiens.fr/,"https://petits-parisiens.fr/,https://petits-parisiens.fr/cartes-menus/,https://petits-parisiens.fr/lhistoire-du-restaurant/,https://petits-parisiens.fr/nos-actualites/,https://petits-parisiens.fr/on-parle-de-nous/,https://petits-parisiens.fr/?page_id=241,https://petits-parisiens.fr/cadeaux/,https://petits-parisiens.fr/contactez-nous/,#,https://module.lafourchette.com/fr_FR/module/649479-2d374,https://www.thefork.fr/restaurant/les-petits-parisiens-r649479#booking,https://www.instagram.com/restaurantlespetitsparisiens/?hl=fr,https://www.facebook.com/restaurantlespetitsparisiens/,https://guide.michelin.com/fr/fr/ile-de-france/paris/restaurant/les-petits-parisiens,https://www.lebey.com/les-adresses/bistrot/petits-parisiens-les,https://www.lefigaro.fr/sortir-paris/les-petits-parisiens-tourne-la-page-de-la-regalade-20201013,https://sortir.telerama.fr/paris/lieux/restos/les-petits-parisiens,n6998283.php,http://www.gillespudlowski.com/273187/restaurants/paris-14e-on-se-regale-chez-ces-petits-parisiens,https://fr.gaultmillau.com/restaurants/les-petits-parisiens,https://petits-parisiens.fr/2021/09/25/arnaud-duhem-la-bistronomie-au-coeur/,https://petits-parisiens.fr,https://petits-parisiens.fr/recrutement/,tel:+33 (0)1 45 43 72 97,mailto:bonjour@petits-parisiens.fr,https://petits-princes.fr/","https://petits-parisiens.fr/wp-content/uploads/2025/01/B614_Carte_dejeuner_20250128.pdf,https://petits-parisiens.fr/wp-content/uploads/2025/01/B614_Carte_diner_20250128.pdf,https://petits-parisiens.fr/wp-content/uploads/2024/11/Les-Petits-Parisiens_Carte-des-vins-20241105.pdf",
https://convention-cafe.fr/fr,"#,/fr/,/en/,/es/,/ca/,/it/,/de/,/pt/,/sv/,/zh/,/ja/,/ru/,/ar/,/nl/,/ko/,/cs/,/el/,https://www.facebook.com/pages/category/Cafe/Convention-restaurant-206242679799644/,https://www.instagram.com/explore/locations/292495214511348/convention-cafe,https://convention-cafe.fr/fr,https://convention-cafe.fr/fr/booking,https://convention-cafe.fr/fr/gallery,https://convention-cafe.fr/fr/opinions,https://convention-cafe.fr/fr/services,https://convention-cafe.fr/fr/contact,https://www.google.com/maps/place/?q=place_id:ChIJAZWnShVw5kcRfIahVKvlB74,#scroll,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2299030-Reviews-Convention-Paris_Ile_de_France.html,https://uniiti.com/shop/convention-cafe,tel:+33173750494,https://convention-cafe.fr/fr/legal-notice,https://uniiti.com/,https://maps.google.com/?q=48.8370412,2.2966636",,
https://www.petitvictorhugo.fr/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/photos/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/photos/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#le-restaurant,/photos/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#les-plats,/photos/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#les-cocktails,/photos/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#le-petit-toit,/o/visite-virtuelle/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/informations-contact/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/en/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/es/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/it/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/de/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/pt/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ru/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/cs/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ja/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/zh/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/nl/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/sv/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/el/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/no/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/da/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://userdocs.zenchef.com/362716/xeMWu7169PKEs6htWY75QvMGtqS9wZVp7BNo1oGq.pdf,https://userdocs.zenchef.com/362716/zLIvgzAEZ5UyodntqJbLE0w27MpsOZjjACMYnJgv.pdf,https://www.facebook.com/pvhbrasserie,https://www.instagram.com/petitvictorhugo/,https://www.google.com/maps/dir/?api=1&destination=Petit+Victor+Hugo+%28PVH%29+143+Av.+Victor+Hugo++75116+Paris+fr,#works,tel:0183260001,//nl.zenchef.com/optin-form.php?rid=362716,https://www.zenchef.com/,/mentions-legales/?y_source=1_MjY4MjIxMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://bookings.zenchef.com/gtc?rid=362716&host=www.petitvictorhugo.fr,https://bookings.zenchef.com/privacy_policy_short?rid=362716&host=www.petitvictorhugo.fr,https://bookings.zenchef.com/cookie_policy?rid=362716&host=www.petitvictorhugo.fr,#top","https://userdocs.zenchef.com/362716/xeMWu7169PKEs6htWY75QvMGtqS9wZVp7BNo1oGq.pdf,https://userdocs.zenchef.com/362716/zLIvgzAEZ5UyodntqJbLE0w27MpsOZjjACMYnJgv.pdf",
https://www.facebook.com/people/Le-Bistro-de-Longchamp-%C3%80-LHeure-De-Lisbonne-/100039388038687/,,,
https://www.leflandrin.com/,"/le-flandrin-english,/,https://www.google.fr/maps/place/4+Pl.+Tattegrain,+75116+Paris/@48.8642091,2.2699627,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66551334d7bef:0x9cb7c96e79dbeb3c!8m2!3d48.8642091!4d2.2721514!16s%2Fg%2F11csgbjh6w,tel:+33145043469,http://www.sevenrooms.com/reservations/leflandrin,https://www.instagram.com/leflandrin/?hl=fr,/mentions-legales,https://alexanderkellas.com/",https://cdn.prod.website-files.com/63f87c64a4d6a785d1ba8cd5/672a0569a675b3716eb816e4_Menu_Flandrin_2024_11.pdf,
https://brasserievictorhugo-paris.com/,"https://brasserievictorhugo-paris.com/en/accueil-english/,https://www.facebook.com/brasserievictorhugoparis/,https://www.instagram.com/brasserievictorhugoparis/,https://brasserievictorhugo-paris.com/,https://brasserievictorhugo-paris.com/diners-festifs/,https://brasserievictorhugo-paris.com/by-richard-paris/,https://widget.thefork.com/fr/4c75ea96-4bd6-493c-807e-6e9f644e84b8#/3617737/pdh?iframe=true&width=500&height=1000,https://widget.thefork.com/fr/4c75ea96-4bd6-493c-807e-6e9f644e84b8#/3617737/pdh?,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/10/Carte-mets-BVH-Octobre-2024-5.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2025/02/Carte-mets-BVH-Fevrier-2025-3.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/06/Victor-Hugo-Limo-Juin-2024.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/06/Carte-BRUNCH-BVH-Juin-2024.pdf,https://widget.thefork.com/4c75ea96-4bd6-493c-807e-6e9f644e84b8,https://widget.thefork.com/4c75ea96-4bd6-493c-807e-6e9f644e84b8/,https://goo.gl/maps/XNwbfjeYjP9NWNrK9,https://widget.thefork.com/fr/4c75ea96-4bd6-493c-807e-6e9f644e84b8#/3617737/pdh,https://richard-paris.com/recrutement/,/mentions-legales/","https://brasserievictorhugo-paris.com/wp-content/uploads/2024/10/Carte-mets-BVH-Octobre-2024-5.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2025/02/Carte-mets-BVH-Fevrier-2025-3.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/06/Victor-Hugo-Limo-Juin-2024.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/06/Carte-BRUNCH-BVH-Juin-2024.pdf,https://brasserievictorhugo-paris.com/wp-content/uploads/2024/06/Carte-mets-BVH-Juin-2024-1.pdf",
https://lepassy.paris/,"#content,https://lepassy.paris/,https://lor.paris/r/le-passy-paris,https://lor.paris/m/le-passy-paris,https://lor.paris/q/le-passy-paris,https://www.facebook.com/profile.php?id=100059723667293,https://www.instagram.com/cafe_le_passy/,https://www.tripadvisor.fr/Restaurant_Review-g187147-d810807-Reviews-Le_Passy-Paris_Ile_de_France.html",https://storage.sbg.cloud.ovh.net/v1/AUTH_863ae34ac380432b8f0930373f7a7e8e/public-storage/McBzveIKaJljT0vi4yk3RX4le3difz5BBqXKNp5vh6aKzNz0Q6gW8TvwFTZl5Jnqp4gCAi.pdf,"https://lepassy.paris/wp-content/uploads/2022/09/le-passy-5.jpg,https://lepassy.paris/wp-content/uploads/2022/10/le-passy-9.jpg,https://lepassy.paris/wp-content/uploads/2022/09/le-passy-4.jpg,https://lepassy.paris/wp-content/uploads/2022/10/le-passy-12.jpg,https://lepassy.paris/wp-content/uploads/2022/09/le-passy-3.jpg,https://lepassy.paris/wp-content/uploads/2022/10/le-passy-11.jpg,https://lepassy.paris/wp-content/uploads/2022/09/le-passy-1.jpg,https://lepassy.paris/wp-content/uploads/2022/10/le-passy-8.jpg"
https://laterrasse-paris-16.fr/fr,"#,/fr/,/en/,/es/,/ca/,/it/,/de/,/pt/,/zh/,/ja/,/ru/,/ar/,/nl/,/ko/,/cs/,/el/,https://fr-fr.facebook.com/laterrasseparis16/,https://www.instagram.com/laterrasse16/?hl=fr,https://laterrasse-paris-16.fr/fr,https://laterrasse-paris-16.fr/fr/booking,https://usellweb.co/landingpage/la-terrasse-2118,https://laterrasse-paris-16.fr/fr/gallery,https://laterrasse-paris-16.fr/fr/opinions,https://laterrasse-paris-16.fr/fr/services,https://laterrasse-paris-16.fr/fr/contact,https://www.google.com/maps/place/?q=place_id:ChIJe9QQdKF75kcR1rOkqT9yFtM,#scroll,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718745-Reviews-La_Terrasse-Paris_Ile_de_France.html,https://www.yelp.com/biz/la-terrasse-paris-10,https://uniiti.com/shop/la-terrasse-2118,https://www.petitfute.com/v17231-17291-paris-75016/c1165-restaurants/c4-cuisine-francaise/c1-bistrot-brasserie/322729-la-terrasse.html,tel:+33142244151,https://laterrasse-paris-16.fr/fr/legal-notice,https://uniiti.com/,https://maps.google.com/?q=48.8478278,2.2738919",,
https://www.comptoirdu16.fr/,"/accueil,/privatisation,https://www.google.com/policies/technologies/cookies/",,
https://www.lestella.fr/,"index.html#,index.html,#sec1,#sec2,#sec3,#sec4,#sec5,https://www.facebook.com/Le-Stella-1697485520560628/,http://instagram.com/lestella.paris,index.html#sec2,index.html#sec3,#tab-1,#tab-2,#tab-3,#tab-4,#tab-5,menu/CarteStella.pdf,https://www.google.com/maps/place/Le+Stella/@48.8675,2.2805556,15z/data=!4m5!3m4!1s0x0:0xd1c958040398b429!8m2!3d48.8675!4d2.2805556",menu/CarteStella.pdf,"images/gallery/1.jpg,images/gallery/2.jpg,images/gallery/4.jpg,images/gallery/5.jpg,images/gallery/img51.jpg,images/gallery/img3.jpg,images/gallery/img4.jpg,images/gallery/img5.jpg,images/gallery/img6.jpg,images/gallery/img7.jpg,images/gallery/img8.jpg,images/gallery/img9.jpg,images/gallery/img10.jpg,images/gallery/img11.jpg,images/gallery/img15.jpg,images/gallery/img17.jpg,images/gallery/img22.jpg,images/gallery/img30.jpg,images/gallery/img33.jpg,images/gallery/img37.jpg,images/gallery/img40.jpg,images/gallery/img41.jpg,images/gallery/img42.jpg,images/gallery/img43.jpg,images/gallery/img44.jpg,images/gallery/img45.jpg,images/gallery/img47.jpg,images/gallery/img48.jpg,images/gallery/img23.jpg"
https://www.paris16-restaurant.com/,"/,/menus-carte/,/menus-carte/#menu-444910,/menus-carte/#menu-444911,/photos/,/photos/#les-plats,/photos/#le-restaurant,/avis/,/nos-restaurants/,/o/recrutement/,/informations-contact/,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://fr-fr.facebook.com/restaurantleparisseize/,https://www.instagram.com/paris16_restaurant/,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=356949,https://www.google.com/maps/dir/?api=1&destination=Le+Paris+16+18+rue+des+belles-feuilles++75116+Paris+fr,tel:0147045633,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=356949&host=www.paris16-restaurant.com,https://bookings.zenchef.com/privacy_policy_short?rid=356949&host=www.paris16-restaurant.com,https://bookings.zenchef.com/cookie_policy?rid=356949&host=www.paris16-restaurant.com",,"https://www.paris16-restaurant.com/i/le-paris-16-les-plats/3/5/6/9/4/9/1/5/1/2/4/8/3/1714133845_155/05000b1e561123350bd62eab27f2dce3.jpg,https://www.paris16-restaurant.com/i/le-paris-16-633911/3/5/6/9/4/9/1/5/1/2/4/8/3/1714135171_302/2f9a4bb0de4a665b673d6a307330570e.jpg,https://www.paris16-restaurant.com/i/le-paris-16-633912/3/5/6/9/4/9/1/5/1/2/4/8/3/1714135186_430/f2fe0f0b9b1880118578d56cb75c3de8.jpg,https://www.paris16-restaurant.com/i/le-paris-16-633913/3/5/6/9/4/9/1/5/1/2/4/8/3/1714135197_383/23bd304a66b8a79bcfc01f36d2208ad0.jpg,https://www.paris16-restaurant.com/i/le-paris-16-633914/3/5/6/9/4/9/1/5/1/2/4/8/3/1714135205_217/cdc89180d0ccbb0902187f721e5554e7.jpg,https://www.paris16-restaurant.com/i/le-paris-16-633915/3/5/6/9/4/9/1/5/1/2/4/8/3/1714135211_335/d58f7e16b52305c070ae11d675dcc526.jpg"
https://wiicmenu-qrcode.com/app/restaurantWebSite.html?resto=1265,,,
https://restaurant-lemurat.com/,"tel:01 46 51 33 17,tel:0146513317,mailto:contact@restaurant-lemurat.com,#,https://restaurant-lemurat.com/contact/,https://www.maison-bucher.com/rejoignez-nous/,https://www.google.com/maps/place/48%C2%B050'51.4%22N+2%C2%B015'32.5%22E/@48.8476146,2.2564529,17z/data=!3m1!4b1!4m4!3m3!8m2!3d48.8476111!4d2.2590278?entry=ttu,https://www.facebook.com/LeMurat/,https://www.instagram.com/lemuratparis/?hl=fr,https://www.maison-bucher.com/,https://www.maison-bucher.com/mentions-legales/,https://www.forge12.com","https://restaurant-lemurat.com/wp-content/uploads/sites/3/2024/04/MURAT-Carte-7h30-042024.pdf,https://restaurant-lemurat.com/wp-content/uploads/sites/3/2025/01/MURAT-Dejeuner-Diner-FRUK-2101.pdf,https://restaurant-lemurat.com/wp-content/uploads/sites/3/2025/01/MURAT-Carte-des-Vins-Janv.-2025-2101.pdf,https://restaurant-lemurat.com/wp-content/uploads/sites/3/2024/10/MURAT-Cocktails-Terrasse-0910.pdf",
https://www.lediplomateparis17.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8677343980817302769,"https://www.lediplomateparis17.com,https://www.lediplomateparis17.com/le-drive,https://www.lediplomateparis17.com/nos-cartes,https://www.lediplomateparis17.com/contact-accès,https://www.lediplomateparis17.com/galerie,mailto:contact@lediplomateparis17.com,https://www.instagram.com/lediplomateparis17/,https://www.facebook.com/lediplomate.paris17,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8448618-Reviews-Le_Diplomate-Paris_Ile_de_France.html,https://www.labordageparis8.com/",,
https://www.break-paris.com/,"https://www.break-paris.com,https://www.break-paris.com/about,https://www.break-paris.com/blog,https://www.break-paris.com/about-1,https://www.break-paris.com/menus-cartes,https://www.break-paris.com/brunch-carte,https://www.break-paris.com/evenements,https://www.break-paris.com/privatisations,https://www.break-paris.com/presse,https://www.break-paris.com/photos,https://www.break-paris.com/reservations,https://www.break-paris.com/contact,https://www.break-paris.com/post/new-york-rolls-au-paris,https://www.break-paris.com/post/découvrez-la-nouvelle-terrasse-de-break-paris-en-collaboration-avec-st-germain,https://www.instagram.com/break.paris/,https://www.facebook.com/breakparis/,mailto:cotecourt.break@gmail.com,https://www.break-paris.fr/privatisations,https://www.break-paris.com/mentions-légales,https://www.break-paris.com/confidentialite",,
https://www.nai-brasserie.fr/,"/,/menus-carte/,/menus-carte/#menu-422729,/menus-carte/#menu-422739,/menus-carte/#menu-422741,/menus-carte/#menu-422896,/photos/,/informations-contact/,https://www.facebook.com/Na%C3%AF-Brasserie-268859196875839/?fref=ts,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://userdocs.zenchef.com/348009/hWWVYaZ5URtenHM6xvB65qMVAiMZ3GVWr0TWOl2r.pdf,https://www.google.com/maps/dir/?api=1&destination=Brasserie+Nai+8+avenue+de+la+Grande+Arm%C3%A9e++75017+Paris+fr,tel:0143805216,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=348009,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=348009&host=www.nai-brasserie.fr,https://bookings.zenchef.com/privacy_policy_short?rid=348009&host=www.nai-brasserie.fr,https://bookings.zenchef.com/cookie_policy?rid=348009&host=www.nai-brasserie.fr",https://userdocs.zenchef.com/348009/hWWVYaZ5URtenHM6xvB65qMVAiMZ3GVWr0TWOl2r.pdf,
https://reservateur.fr/etablissement/705/Le-Lut%C3%A8ce,"tel:09 81 33 21 09,/login,recherche?top=bar_afterwork_paris,recherche?top=bar_pour_soiree_entreprise_a_paris,recherche?top=restaurant_anniversaire_a_paris,recherche?top=Bar_Pot_de_Depart_a_Paris,recherche?top=Bar_Anniversaire_a_Paris,recherche?top=Bar_EVJF_EVG_Paris,recherche?top=Bar_Sympa_pour_Soiree_Etudiante_Paris,recherche?top=Bar_Sympa_pour_Soiree_entre_amis_Paris,recherche?top=Bar_pas_cher_Paris,recherche?top=Bar_Saint_Michel_Paris ,recherche?top=Reserver_un_bar_a_Paris,recherche?top=Bar_sympa_a_Paris,recherche?top=Ou_feter_son_anniversaire_a_Paris,recherche?top=Salle_privative_pour_anniversaire,recherche?top=Privatisation_bar_Paris_gratuit,recherche?top=Ou_boire_un_verre_a_Chatelet,recherche?top=Bar_sympa_a_Chatelet,recherche?top=Bar_pas_cher_Chatelet,recherche?top=Bar_happy_hour_Chatelet,recherche?top=Reserver_bar_a_Chatelet,recherche?top=Bar_a_cocktail_Chatelet,recherche?top=Privatiser_bar_Chatelet,recherche?top=Bar_anniversaire_Chatelet,recherche?top=Reserver_un_bar_pour_anniversaire_a_Paris,recherche?top=Privatiser_bar_anniversaire_a_Paris,recherche?top=Bar_a_Paris_pour_reservation_de_groupe,recherche?top=bar_dansant_paris,recherche?top=bar_chicha_a_paris,recherche?top=brunch_a_paris,recherche?top=Bar_Sympa_Bastille,recherche?top=Bar_Chatelet_Les_Halles,recherche?top=Bar_Sympa_Marais_Paris,recherche?top=Bar_Sympa_Odeon,recherche?top=Bar_Caves_salles_privatisables_a_Paris,recherche?top=Bar_Gay_Friendly_Paris,recherche?top=Bar_Sympa_Montorgueil,recherche?top=Bar_Quartier_Latin_Paris,recherche?top=Bar_a_Montmartre,recherche?top=Bar_Sympa_a_Oberkampf,recherche?top=Bar_sympa_aux_Batignolles ,recherche?top=Bar_Sympa_a_Pigalle,recherche?top=Bar_Karaoke_a_Paris,recherche?top=Bar_Sportifs_à_Paris,recherche?top=Bar_tapas_paris,recherche?top=Bar_ouvert_toute_la_nuit_a_Paris,recherche?top=Bar_a_Cocktails_a_Paris,recherche?top=Bar_terrasse_Paris,recherche?top=Bar_Rue_Mouffetard_Paris,recherche?top=Bar_Montparnasse,recherche?top=Bar_Grands_Boulevards_Paris,recherche?top=Bar_a_Nation,https://instagram.com/reservateur?igshid=6fpn11zusoe4,https://www.facebook.com/profile.php?id=100009523306938,https://www.snapchat.com/add/reservateur,http://www.google.fr,/items_utils/reservateur_cgu.pdf,/items_utils/reservateur_ml.pdf,/items_utils/reservateur_data.pdf","/items_utils/reservateur_cgu.pdf,/items_utils/reservateur_ml.pdf,/items_utils/reservateur_data.pdf",
https://www.auberge-dab.com/,"https://www.auberge-dab.com/reservation/,https://www.auberge-dab.com,#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjE4NSIsInRvZ2dsZSI6ZmFsc2V9,https://www.auberge-dab.com/visiter/,https://www.auberge-dab.com/la-carte/,#top,https://www.auberge-dab.com/actu-presse/,https://www.auberge-dab.com/contact/,https://recrutement.groupe-joulie.com/fr/annonces?localisation=185157,mailto:restaurant@auberge-dab.com,https://www.facebook.com/aubergedab,https://www.instagram.com/aubergedab/,https://twitter.com/aubergedab,https://www.auberge-dab.com/mentions-legales-et-cookies/,https://www.auberge-dab.com/politique-de-confidentialite/,https://www.groupe-joulie.com/,https://www.tongui.com,https://www.auberge-dab.com/mentions-legales/,#,https://cookiedatabase.org/tcf/purposes/",,
https://www.auxdescales17.fr/,"/,/menus-carte/,/menus-carte/#menu-410347,/menus-carte/#menu-444817,/menus-carte/#menu-444190,/photos/,/photos/#plats,/photos/#equipe,/photos/#brunch,/photos/#terrasse,/avis/,/a-propos/,https://prvt.re/FHirrH,https://www.privateaser.com/lieu/45960-aux-des-cales-17-legendre,/informations-contact/,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.facebook.com/auxdescales17,https://www.instagram.com/auxdescales17legendre/,https://www.google.com/maps/dir/?api=1&destination=Aux+D%C3%A9s+Cal%C3%A9s+17+-+Legendre+181+RUE+LEGENDRE++75017+PARIS+fr,tel:0147700109,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=343791,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=343791&host=www.auxdescales17.fr,https://bookings.zenchef.com/privacy_policy_short?rid=343791&host=www.auxdescales17.fr,https://bookings.zenchef.com/cookie_policy?rid=343791&host=www.auxdescales17.fr,#",,
https://lecardinalparis.com:443/,"/,tel:01 45 27 38 63,/reservation,https://lecardinalparis.com/le-restaurant/,https://lecardinalparis.com/galerie/,https://lecardinalparis.com/petitdejeuner/,https://lecardinalparis.com/lecaille/,https://lecardinalparis.com/la-carte/,https://lecardinalparis.com/vins-boissons/,https://lecardinalparis.com/commande-a-emporter/,/reservation/,/le-restaurant/,/petitdejeuner/,/lecaille/,/la-carte/,/vins-boissons/,/commande-a-emporter/,https://www.instagram.com/p/DE7zGypsY0T/,https://www.instagram.com/p/DE2sz--qI7f/,https://www.instagram.com/p/DECc0Tzo2tD/,https://www.instagram.com/p/DD9aLrWog14/,https://www.instagram.com/p/DDhuj4dIgmH/,https://www.instagram.com/p/DDWkhkMofES/,https://www.instagram.com/p/DDPs_BYIK5M/,https://www.instagram.com/p/DDMYNlKIYdw/,https://www.facebook.com/lecardinalparis,https://www.instagram.com/restaurant_le_cardinal/,/mentions-legales/,/credits/,/contact/,https://www.shin-agency.com?utm_source=referral&utm_medium=signed-link&utm_campaign=referral-signed-link,https://www.cookieyes.com/",,
